Source,Target,Weight,Type
2,4,7.056642e-01,directed
2,5,7.490383e-01,directed
2,9,7.029767e-01,directed
2,11,9.006517e-01,directed
2,13,9.330535e-01,directed
2,14,7.242300e-01,directed
2,17,8.094473e-01,directed
2,20,6.776971e-01,directed
2,27,1.054721e+00,directed
2,30,1.027800e+00,directed
2,31,6.819613e-01,directed
2,32,9.747204e-01,directed
2,35,8.604594e-01,directed
2,36,9.361733e-01,directed
2,37,9.933643e-01,directed
2,38,7.295376e-01,directed
2,46,6.769087e-01,directed
2,47,7.688550e-01,directed
2,52,1.232492e+00,directed
2,53,8.604594e-01,directed
2,55,8.530974e-01,directed
2,56,7.289787e-01,directed
2,61,6.893233e-01,directed
2,66,1.003606e+00,directed
3,2,7.750804e-01,directed
3,9,7.533025e-01,directed
3,11,9.283208e-01,directed
3,14,9.090659e-01,directed
3,15,7.331967e-01,directed
3,17,6.835161e-01,directed
3,20,9.658256e-01,directed
3,21,7.369798e-01,directed
3,23,7.416323e-01,directed
3,26,8.655804e-01,directed
3,27,6.823897e-01,directed
3,30,7.888022e-01,directed
3,33,7.196252e-01,directed
3,36,8.191808e-01,directed
3,38,8.137399e-01,directed
3,46,7.599162e-01,directed
3,47,7.248450e-01,directed
3,49,6.838889e-01,directed
3,50,8.093852e-01,directed
3,52,8.098356e-01,directed
3,54,8.503258e-01,directed
3,61,6.943358e-01,directed
3,63,9.604248e-01,directed
4,20,8.890254e-01,directed
4,23,6.925013e-01,directed
4,26,8.542521e-01,directed
4,30,9.611330e-01,directed
4,35,8.370143e-01,directed
4,36,8.581783e-01,directed
4,38,9.018684e-01,directed
4,46,6.769087e-01,directed
4,53,8.604594e-01,directed
4,54,7.169925e-01,directed
4,61,7.446617e-01,directed
5,8,6.796182e-01,directed
5,11,9.006517e-01,directed
5,13,9.431871e-01,directed
5,20,7.369617e-01,directed
5,22,6.959004e-01,directed
5,26,1.171245e+00,directed
5,27,9.993822e-01,directed
5,30,8.944664e-01,directed
5,32,7.735256e-01,directed
5,38,7.295376e-01,directed
5,47,9.411858e-01,directed
5,51,6.936159e-01,directed
5,52,9.268281e-01,directed
5,53,7.271260e-01,directed
5,54,9.006517e-01,directed
5,56,9.403070e-01,directed
5,60,7.673183e-01,directed
5,61,7.949875e-01,directed
5,63,9.327556e-01,directed
8,13,7.567964e-01,directed
8,20,9.482900e-01,directed
8,22,7.867384e-01,directed
8,23,7.049159e-01,directed
8,30,8.352018e-01,directed
8,31,7.079853e-01,directed
8,32,9.243946e-01,directed
8,35,7.851738e-01,directed
8,36,8.078525e-01,directed
8,51,7.197704e-01,directed
8,52,7.268281e-01,directed
8,53,8.604594e-01,directed
8,54,7.673183e-01,directed
9,20,7.381565e-01,directed
9,30,8.391280e-01,directed
9,32,7.181873e-01,directed
9,38,7.194041e-01,directed
9,52,6.776971e-01,directed
9,53,7.271260e-01,directed
9,54,9.283208e-01,directed
9,63,7.666321e-01,directed
11,3,8.264925e-01,directed
11,5,8.270333e-01,directed
11,13,7.595279e-01,directed
11,14,8.010302e-01,directed
11,17,9.151115e-01,directed
11,20,8.539542e-01,directed
11,23,1.019627e+00,directed
11,26,1.037911e+00,directed
11,30,1.078126e+00,directed
11,31,8.656205e-01,directed
11,32,9.961823e-01,directed
11,35,8.315954e-01,directed
11,36,1.124845e+00,directed
11,37,8.600310e-01,directed
11,38,7.408659e-01,directed
11,46,8.102421e-01,directed
11,47,8.858475e-01,directed
11,51,7.992801e-01,directed
11,52,8.211640e-01,directed
11,53,8.604594e-01,directed
11,54,9.006517e-01,directed
11,55,7.977590e-01,directed
11,56,8.736403e-01,directed
11,61,7.949875e-01,directed
11,63,7.490965e-01,directed
11,66,8.312755e-01,directed
12,3,7.711541e-01,directed
12,5,7.213692e-01,directed
12,9,8.589667e-01,directed
12,11,8.339850e-01,directed
12,14,8.676969e-01,directed
12,17,1.048445e+00,directed
12,20,7.092925e-01,directed
12,23,1.074966e+00,directed
12,26,9.599162e-01,directed
12,27,7.603847e-01,directed
12,30,1.133464e+00,directed
12,31,1.081961e+00,directed
12,32,7.633921e-01,directed
12,35,7.536004e-01,directed
12,36,1.069507e+00,directed
12,37,8.990285e-01,directed
12,38,9.018684e-01,directed
12,40,6.920328e-01,directed
12,46,6.769087e-01,directed
12,47,9.915117e-01,directed
12,50,6.923927e-01,directed
12,52,8.991590e-01,directed
12,53,7.271260e-01,directed
12,55,1.064426e+00,directed
12,63,9.880940e-01,directed
12,66,1.109271e+00,directed
13,8,8.632774e-01,directed
13,11,9.006517e-01,directed
13,14,7.417657e-01,directed
13,20,9.482900e-01,directed
13,26,9.599162e-01,directed
13,30,8.944664e-01,directed
13,32,8.515206e-01,directed
13,36,8.305092e-01,directed
13,38,9.018684e-01,directed
13,46,7.045779e-01,directed
13,52,1.138156e+00,directed
13,53,8.881285e-01,directed
13,54,7.949875e-01,directed
13,55,6.706330e-01,directed
13,61,8.226567e-01,directed
13,63,9.327556e-01,directed
13,64,7.893282e-01,directed
14,26,1.015255e+00,directed
14,54,7.169925e-01,directed
14,63,7.880940e-01,directed
15,4,7.138546e-01,directed
15,11,7.169925e-01,directed
15,27,9.490564e-01,directed
15,38,8.917349e-01,directed
15,52,7.544973e-01,directed
17,11,1.033985e+00,directed
17,20,8.312975e-01,directed
17,21,9.572468e-01,directed
17,23,7.693015e-01,directed
17,26,7.209187e-01,directed
17,27,8.660489e-01,directed
17,30,8.667972e-01,directed
17,32,8.475944e-01,directed
17,36,8.858475e-01,directed
17,38,9.131968e-01,directed
17,46,9.435754e-01,directed
17,52,8.098356e-01,directed
17,53,9.937927e-01,directed
17,54,8.503258e-01,directed
17,55,7.548353e-01,directed
17,56,8.069737e-01,directed
17,60,7.169925e-01,directed
17,61,7.949875e-01,directed
17,63,7.767656e-01,directed
17,64,7.261374e-01,directed
18,11,6.843108e-01,directed
18,38,7.584016e-01,directed
18,52,6.765023e-01,directed
20,3,6.716972e-01,directed
20,4,8.409807e-01,directed
20,8,7.186157e-01,directed
20,11,7.396492e-01,directed
20,13,7.595279e-01,directed
20,26,7.322471e-01,directed
20,30,1.305795e+00,directed
20,32,7.735256e-01,directed
20,35,7.259312e-01,directed
20,36,8.028400e-01,directed
20,37,7.052357e-01,directed
20,38,8.075326e-01,directed
20,46,8.379112e-01,directed
20,52,1.021164e+00,directed
20,53,8.604594e-01,directed
20,55,8.807665e-01,directed
20,56,7.578426e-01,directed
20,60,9.006517e-01,directed
20,63,7.214273e-01,directed
20,66,9.092705e-01,directed
21,13,8.375229e-01,directed
21,20,7.369617e-01,directed
21,27,7.880539e-01,directed
21,30,9.447922e-01,directed
21,38,8.855276e-01,directed
21,46,6.769087e-01,directed
21,47,1.085847e+00,directed
21,54,7.673183e-01,directed
21,56,7.250524e-01,directed
21,60,9.006517e-01,directed
21,66,6.979422e-01,directed
23,13,8.550585e-01,directed
23,20,8.211640e-01,directed
23,27,9.767256e-01,directed
23,31,8.039663e-01,directed
23,32,8.515206e-01,directed
23,38,7.018684e-01,directed
23,46,8.102421e-01,directed
23,47,9.525142e-01,directed
23,52,9.381565e-01,directed
23,53,8.604594e-01,directed
23,54,7.169925e-01,directed
23,56,6.985781e-01,directed
23,60,7.673183e-01,directed
23,61,9.283208e-01,directed
23,66,7.154778e-01,directed
24,47,6.745192e-01,directed
24,63,9.604248e-01,directed
26,4,8.397859e-01,directed
26,5,8.270333e-01,directed
26,11,9.509775e-01,directed
26,13,8.928612e-01,directed
26,17,9.151115e-01,directed
26,20,7.596184e-01,directed
26,27,8.433922e-01,directed
26,30,1.027800e+00,directed
26,31,1.031635e+00,directed
26,32,6.791898e-01,directed
26,35,1.042924e+00,directed
26,36,9.361733e-01,directed
26,37,7.317101e-01,directed
26,38,1.046530e+00,directed
26,40,7.976970e-01,directed
26,44,7.665520e-01,directed
26,46,9.435754e-01,directed
26,47,8.858475e-01,directed
26,50,8.647236e-01,directed
26,52,1.138156e+00,directed
26,53,8.604594e-01,directed
26,54,9.006517e-01,directed
26,55,1.092095e+00,directed
26,56,7.855118e-01,directed
26,61,6.893233e-01,directed
26,63,9.214273e-01,directed
26,64,6.937976e-01,directed
26,66,8.979422e-01,directed
27,5,9.603667e-01,directed
27,9,7.256334e-01,directed
27,14,9.180227e-01,directed
27,15,7.862540e-01,directed
27,17,9.654373e-01,directed
27,20,8.312975e-01,directed
27,21,7.182493e-01,directed
27,22,6.845721e-01,directed
27,23,1.024640e+00,directed
27,26,8.819212e-01,directed
27,30,1.372461e+00,directed
27,31,1.081961e+00,directed
27,32,9.961823e-01,directed
27,35,1.187585e+00,directed
27,36,1.202840e+00,directed
27,37,9.656951e-01,directed
27,38,7.860707e-01,directed
27,44,7.954159e-01,directed
27,46,9.435754e-01,directed
27,47,6.745192e-01,directed
27,51,6.936159e-01,directed
27,52,1.032492e+00,directed
27,53,8.604594e-01,directed
27,54,1.033985e+00,directed
27,55,8.807665e-01,directed
27,56,7.289787e-01,directed
27,61,7.446617e-01,directed
27,63,8.547606e-01,directed
27,66,9.256114e-01,directed
28,53,7.271260e-01,directed
30,9,7.256334e-01,directed
30,11,1.084311e+00,directed
30,20,1.026285e+00,directed
30,23,7.139632e-01,directed
30,26,7.209187e-01,directed
30,27,8.937181e-01,directed
30,31,7.372996e-01,directed
30,32,7.181873e-01,directed
30,35,7.661235e-01,directed
30,36,9.638425e-01,directed
30,38,8.075326e-01,directed
30,47,6.745192e-01,directed
30,52,7.821665e-01,directed
30,53,9.937927e-01,directed
30,54,6.893233e-01,directed
30,56,7.477091e-01,directed
30,60,7.673183e-01,directed
30,61,7.949875e-01,directed
30,63,7.994223e-01,directed
30,66,8.601395e-01,directed
31,5,6.937000e-01,directed
31,8,7.559680e-01,directed
31,11,8.176442e-01,directed
31,15,6.727373e-01,directed
31,20,9.872875e-01,directed
31,23,8.749657e-01,directed
31,26,7.209187e-01,directed
31,27,6.823897e-01,directed
31,30,8.667972e-01,directed
31,38,8.250682e-01,directed
31,46,7.045779e-01,directed
31,47,8.858475e-01,directed
31,49,7.576197e-01,directed
31,52,7.268281e-01,directed
31,54,1.061654e+00,directed
31,55,6.943759e-01,directed
31,56,7.289787e-01,directed
31,61,6.893233e-01,directed
31,63,9.327556e-01,directed
32,9,8.702950e-01,directed
32,11,7.396492e-01,directed
32,13,7.041896e-01,directed
32,17,9.225136e-01,directed
32,20,7.092925e-01,directed
32,23,7.693015e-01,directed
32,26,8.265829e-01,directed
32,27,6.937181e-01,directed
32,30,8.001305e-01,directed
32,35,8.000000e-01,directed
32,36,7.525142e-01,directed
32,38,8.352018e-01,directed
32,47,6.745192e-01,directed
32,49,1.061341e+00,directed
32,52,9.544973e-01,directed
32,54,7.446617e-01,directed
32,55,8.780351e-01,directed
32,56,8.069737e-01,directed
32,60,7.673183e-01,directed
32,61,7.446617e-01,directed
32,66,7.544753e-01,directed
33,11,7.735256e-01,directed
33,20,8.702950e-01,directed
33,26,7.095904e-01,directed
33,30,8.001305e-01,directed
33,31,8.983021e-01,directed
33,32,7.002013e-01,directed
33,36,8.028400e-01,directed
33,37,6.713593e-01,directed
33,44,7.056642e-01,directed
33,47,8.468500e-01,directed
33,48,8.030731e-01,directed
33,52,6.952327e-01,directed
33,54,7.169925e-01,directed
35,20,7.369617e-01,directed
35,26,7.209187e-01,directed
35,27,7.603847e-01,directed
35,38,7.685351e-01,directed
35,54,7.673183e-01,directed
35,60,7.673183e-01,directed
35,61,8.503258e-01,directed
35,63,7.214273e-01,directed
36,3,7.598258e-01,directed
36,4,8.901117e-01,directed
36,5,8.157050e-01,directed
36,11,1.139649e+00,directed
36,13,8.375229e-01,directed
36,15,9.874488e-01,directed
36,17,7.817781e-01,directed
36,20,1.198616e+00,directed
36,21,8.125852e-01,directed
36,26,9.045779e-01,directed
36,27,1.132716e+00,directed
36,30,1.105795e+00,directed
36,32,8.401923e-01,directed
36,35,7.446617e-01,directed
36,37,8.600310e-01,directed
36,38,6.905401e-01,directed
36,43,7.558117e-01,directed
36,46,8.102421e-01,directed
36,47,9.801833e-01,directed
36,50,7.037211e-01,directed
36,52,1.138156e+00,directed
36,53,8.604594e-01,directed
36,54,1.167318e+00,directed
36,55,8.530974e-01,directed
36,56,8.459712e-01,directed
36,60,7.673183e-01,directed
36,61,9.283208e-01,directed
36,63,7.994223e-01,directed
36,64,9.729874e-01,directed
36,66,7.646089e-01,directed
37,11,7.006517e-01,directed
37,20,9.268281e-01,directed
37,21,7.459185e-01,directed
37,26,6.705929e-01,directed
37,27,8.157231e-01,directed
37,30,6.730045e-01,directed
37,36,8.305092e-01,directed
37,38,8.741993e-01,directed
37,53,7.271260e-01,directed
37,54,7.169925e-01,directed
37,61,6.893233e-01,directed
37,63,9.830815e-01,directed
38,3,7.988233e-01,directed
38,5,9.603667e-01,directed
38,9,6.878306e-01,directed
38,11,9.119800e-01,directed
38,13,7.985254e-01,directed
38,14,9.784821e-01,directed
38,15,8.427871e-01,directed
38,17,8.321040e-01,directed
38,20,9.596184e-01,directed
38,21,9.019085e-01,directed
38,23,9.693015e-01,directed
38,26,9.045779e-01,directed
38,30,9.724614e-01,directed
38,31,9.384944e-01,directed
38,32,1.079190e+00,directed
38,35,6.869337e-01,directed
38,36,7.135167e-01,directed
38,37,9.933643e-01,directed
38,43,7.433971e-01,directed
38,47,9.801833e-01,directed
38,48,6.872754e-01,directed
38,51,6.936159e-01,directed
38,52,8.211640e-01,directed
38,53,8.604594e-01,directed
38,54,9.283208e-01,directed
38,55,7.197640e-01,directed
38,61,7.169925e-01,directed
38,63,9.604248e-01,directed
38,66,8.702730e-01,directed
40,5,8.157050e-01,directed
40,9,7.567784e-01,directed
40,11,8.023896e-01,directed
40,14,7.518992e-01,directed
40,17,7.247946e-01,directed
40,20,9.759592e-01,directed
40,26,7.989137e-01,directed
40,30,6.831380e-01,directed
40,36,6.971758e-01,directed
40,38,7.962043e-01,directed
40,56,6.798476e-01,directed
42,3,7.835687e-01,directed
42,5,6.937000e-01,directed
42,9,6.713813e-01,directed
42,11,8.176442e-01,directed
42,17,6.847108e-01,directed
42,20,7.053663e-01,directed
42,21,6.967875e-01,directed
42,23,7.337798e-01,directed
42,47,7.021883e-01,directed
42,49,7.213317e-01,directed
42,55,7.560301e-01,directed
42,66,7.852824e-01,directed
43,27,7.213872e-01,directed
43,46,7.599162e-01,directed
43,47,6.705929e-01,directed
43,53,7.547952e-01,directed
43,60,7.169925e-01,directed
43,61,8.779950e-01,directed
44,11,7.295156e-01,directed
44,20,9.759592e-01,directed
44,49,7.060771e-01,directed
44,52,7.154998e-01,directed
44,54,7.559900e-01,directed
46,4,8.901117e-01,directed
46,5,6.937000e-01,directed
46,11,1.217644e+00,directed
46,12,6.878087e-01,directed
46,13,9.708562e-01,directed
46,14,7.948229e-01,directed
46,15,8.919181e-01,directed
46,17,1.098771e+00,directed
46,20,1.226285e+00,directed
46,21,1.196244e+00,directed
46,23,1.047296e+00,directed
46,26,1.037911e+00,directed
46,27,1.132716e+00,directed
46,29,7.705978e-01,directed
46,30,7.334639e-01,directed
46,31,9.762971e-01,directed
46,32,1.062849e+00,directed
46,33,7.699511e-01,directed
46,35,1.015255e+00,directed
46,36,1.069507e+00,directed
46,37,7.933643e-01,directed
46,38,1.046530e+00,directed
46,43,9.043996e-01,directed
46,47,1.124845e+00,directed
46,49,8.258411e-01,directed
46,52,1.271490e+00,directed
46,53,9.937927e-01,directed
46,54,9.006517e-01,directed
46,56,9.013095e-01,directed
46,60,1.033985e+00,directed
46,61,1.061654e+00,directed
46,63,1.199422e+00,directed
46,64,6.937976e-01,directed
46,65,6.771687e-01,directed
46,66,1.109271e+00,directed
47,11,8.453133e-01,directed
47,14,9.846894e-01,directed
47,17,8.321040e-01,directed
47,20,1.092952e+00,directed
47,23,1.008299e+00,directed
47,26,7.989137e-01,directed
47,27,8.157231e-01,directed
47,30,1.027800e+00,directed
47,31,7.096305e-01,directed
47,32,8.401923e-01,directed
47,36,1.058178e+00,directed
47,38,1.035202e+00,directed
47,44,7.162261e-01,directed
47,46,8.102421e-01,directed
47,50,7.150494e-01,directed
47,52,1.032492e+00,directed
47,53,9.937927e-01,directed
47,56,7.629637e-01,directed
47,61,9.283208e-01,directed
47,63,8.497481e-01,directed
47,66,7.092705e-01,directed
49,13,7.341398e-01,directed
49,50,6.873802e-01,directed
49,53,7.271260e-01,directed
50,11,7.786467e-01,directed
50,13,8.901298e-01,directed
50,20,8.539542e-01,directed
50,21,7.459185e-01,directed
50,23,8.246398e-01,directed
50,26,9.875854e-01,directed
50,27,7.174610e-01,directed
50,30,1.066797e+00,directed
50,31,8.706330e-01,directed
50,32,9.747204e-01,directed
50,35,9.384544e-01,directed
50,36,9.638425e-01,directed
50,37,8.397639e-01,directed
50,38,8.628709e-01,directed
50,42,7.173989e-01,directed
50,47,7.135167e-01,directed
50,52,1.087831e+00,directed
50,53,7.271260e-01,directed
50,54,9.006517e-01,directed
50,56,7.793045e-01,directed
50,61,6.893233e-01,directed
50,62,7.470513e-01,directed
50,63,6.854372e-01,directed
50,66,7.922780e-01,directed
51,11,9.006517e-01,directed
51,17,7.338419e-01,directed
51,20,9.381565e-01,directed
51,27,7.603847e-01,directed
51,30,1.066797e+00,directed
51,35,8.362480e-01,directed
51,38,7.848759e-01,directed
51,49,7.522008e-01,directed
51,52,9.268281e-01,directed
51,54,7.949875e-01,directed
51,55,7.271661e-01,directed
51,61,7.559900e-01,directed
52,5,7.490383e-01,directed
52,11,9.006517e-01,directed
52,13,1.076520e+00,directed
52,20,1.081623e+00,directed
52,21,8.239135e-01,directed
52,23,8.472965e-01,directed
52,26,7.989137e-01,directed
52,27,8.937181e-01,directed
52,29,8.084005e-01,directed
52,30,8.554689e-01,directed
52,31,6.706330e-01,directed
52,32,7.068590e-01,directed
52,33,6.818225e-01,directed
52,36,9.361733e-01,directed
52,38,7.295376e-01,directed
52,46,8.102421e-01,directed
52,47,7.525142e-01,directed
52,50,9.427186e-01,directed
52,53,9.937927e-01,directed
52,54,9.006517e-01,directed
52,61,9.283208e-01,directed
52,63,6.824298e-01,directed
52,66,6.764803e-01,directed
53,4,7.567784e-01,directed
53,5,8.270333e-01,directed
53,8,8.632774e-01,directed
53,9,8.312975e-01,directed
53,11,1.217644e+00,directed
53,13,9.708562e-01,directed
53,14,9.394846e-01,directed
53,15,7.862540e-01,directed
53,17,1.098771e+00,directed
53,20,1.198616e+00,directed
53,21,7.849160e-01,directed
53,23,1.047296e+00,directed
53,26,1.037911e+00,directed
53,27,9.993822e-01,directed
53,30,1.344792e+00,directed
53,31,9.486280e-01,directed
53,32,9.458565e-01,directed
53,35,7.762571e-01,directed
53,36,1.069507e+00,directed
53,37,9.656951e-01,directed
53,38,1.179863e+00,directed
53,45,6.946297e-01,directed
53,46,9.435754e-01,directed
53,47,1.124845e+00,directed
53,49,1.009500e+00,directed
53,50,6.760519e-01,directed
53,52,1.271490e+00,directed
53,54,9.559900e-01,directed
53,55,1.064426e+00,directed
53,63,1.066089e+00,directed
53,64,8.221184e-01,directed
53,65,7.828329e-01,directed
53,66,9.759372e-01,directed
54,3,9.321566e-01,directed
54,4,6.787834e-01,directed
54,5,8.270333e-01,directed
54,8,8.632774e-01,directed
54,9,9.923000e-01,directed
54,11,1.084311e+00,directed
54,13,9.708562e-01,directed
54,14,8.891588e-01,directed
54,15,7.862540e-01,directed
54,17,1.048445e+00,directed
54,20,7.759592e-01,directed
54,21,7.962443e-01,directed
54,23,9.969707e-01,directed
54,26,1.171245e+00,directed
54,27,1.132716e+00,directed
54,29,8.926028e-01,directed
54,30,1.000131e+00,directed
54,31,1.215295e+00,directed
54,32,7.345281e-01,directed
54,35,1.015255e+00,directed
54,36,1.202840e+00,directed
54,37,8.323618e-01,directed
54,38,9.408659e-01,directed
54,40,7.976970e-01,directed
54,44,7.275545e-01,directed
54,46,6.769087e-01,directed
54,47,8.581783e-01,directed
54,49,7.981719e-01,directed
54,50,9.427186e-01,directed
54,52,1.138156e+00,directed
54,53,7.824644e-01,directed
54,55,1.064426e+00,directed
54,60,7.673183e-01,directed
54,63,9.327556e-01,directed
54,66,9.759372e-01,directed
55,8,6.796182e-01,directed
55,13,9.217252e-01,directed
55,17,7.891802e-01,directed
55,20,9.092925e-01,directed
55,23,7.856423e-01,directed
55,26,1.065580e+00,directed
55,30,7.221355e-01,directed
55,32,8.764583e-01,directed
55,33,7.699511e-01,directed
55,36,7.248450e-01,directed
55,38,9.408659e-01,directed
55,51,7.992801e-01,directed
55,53,8.604594e-01,directed
55,54,9.006517e-01,directed
55,61,9.283208e-01,directed
55,63,7.490965e-01,directed
56,11,8.729825e-01,directed
56,20,7.658256e-01,directed
56,26,7.384544e-01,directed
56,30,7.295376e-01,directed
56,31,7.536405e-01,directed
56,32,7.295156e-01,directed
56,36,8.028400e-01,directed
56,38,8.465301e-01,directed
56,52,8.211640e-01,directed
56,63,8.824298e-01,directed
57,11,6.843108e-01,directed
57,27,7.377281e-01,directed
57,35,6.752455e-01,directed
57,38,7.798634e-01,directed
57,66,7.330135e-01,directed
59,37,6.943358e-01,directed
60,5,1.093700e+00,directed
60,8,6.796182e-01,directed
60,9,8.589667e-01,directed
60,10,6.781464e-01,directed
60,11,1.084311e+00,directed
60,13,9.431871e-01,directed
60,14,9.671538e-01,directed
60,17,7.817781e-01,directed
60,20,1.465283e+00,directed
60,21,1.062911e+00,directed
60,23,1.047296e+00,directed
60,26,6.932496e-01,directed
60,27,8.660489e-01,directed
60,29,8.422770e-01,directed
60,30,1.211459e+00,directed
60,31,8.152946e-01,directed
60,32,8.905181e-01,directed
60,33,7.699511e-01,directed
60,35,1.015255e+00,directed
60,36,9.361733e-01,directed
60,37,6.763718e-01,directed
60,38,1.046530e+00,directed
60,43,7.207405e-01,directed
60,46,9.435754e-01,directed
60,47,8.078525e-01,directed
60,49,8.258411e-01,directed
60,50,9.540469e-01,directed
60,52,1.138156e+00,directed
60,53,7.271260e-01,directed
60,54,1.033985e+00,directed
60,55,9.310924e-01,directed
60,56,8.459712e-01,directed
60,57,7.532574e-01,directed
60,63,1.199422e+00,directed
60,64,7.391109e-01,directed
61,4,8.397859e-01,directed
61,5,9.603667e-01,directed
61,8,8.632774e-01,directed
61,9,1.097964e+00,directed
61,11,1.217644e+00,directed
61,13,7.041896e-01,directed
61,14,8.338204e-01,directed
61,15,9.371229e-01,directed
61,17,1.098771e+00,directed
61,20,1.198616e+00,directed
61,21,6.905802e-01,directed
61,23,1.180630e+00,directed
61,26,1.065580e+00,directed
61,27,8.157231e-01,directed
61,30,1.078126e+00,directed
61,31,1.109630e+00,directed
61,32,8.401923e-01,directed
61,35,9.372596e-01,directed
61,36,1.202840e+00,directed
61,37,9.933643e-01,directed
61,38,9.685351e-01,directed
61,44,7.942211e-01,directed
61,46,9.435754e-01,directed
61,47,9.915117e-01,directed
61,49,8.371694e-01,directed
61,50,7.037211e-01,directed
61,52,1.138156e+00,directed
61,54,9.006517e-01,directed
61,55,1.197759e+00,directed
61,56,8.346428e-01,directed
61,63,1.093758e+00,directed
61,64,8.774568e-01,directed
61,66,9.759372e-01,directed
62,11,1.033985e+00,directed
62,13,7.103969e-01,directed
62,15,6.887402e-01,directed
62,17,8.597731e-01,directed
62,20,8.929517e-01,directed
62,23,8.219084e-01,directed
62,27,7.112537e-01,directed
62,30,9.108072e-01,directed
62,31,7.825044e-01,directed
62,36,7.915117e-01,directed
62,37,8.222282e-01,directed
62,38,7.572068e-01,directed
62,40,7.547732e-01,directed
62,52,1.071490e+00,directed
62,53,6.768002e-01,directed
62,55,7.084357e-01,directed
62,63,7.424388e-01,directed
62,66,7.922780e-01,directed
63,5,8.270333e-01,directed
63,9,8.765023e-01,directed
63,11,9.006517e-01,directed
63,13,1.154515e+00,directed
63,20,1.120621e+00,directed
63,23,6.811730e-01,directed
63,26,6.819212e-01,directed
63,27,9.213872e-01,directed
63,30,9.447922e-01,directed
63,31,6.819613e-01,directed
63,35,9.485879e-01,directed
63,36,8.028400e-01,directed
63,37,7.493543e-01,directed
63,38,9.408659e-01,directed
63,44,6.823497e-01,directed
63,46,8.102421e-01,directed
63,47,7.248450e-01,directed
63,52,7.544973e-01,directed
63,53,7.271260e-01,directed
63,54,7.673183e-01,directed
63,61,6.893233e-01,directed
63,66,8.426039e-01,directed
64,13,6.928612e-01,directed
64,27,8.547206e-01,directed
64,36,7.875854e-01,directed
64,38,8.137399e-01,directed
65,15,7.476849e-01,directed
65,20,8.324923e-01,directed
65,26,6.779950e-01,directed
65,38,7.584016e-01,directed
65,52,6.878306e-01,directed
65,56,6.712288e-01,directed
65,63,7.100990e-01,directed
65,64,7.991018e-01,directed
66,11,8.063158e-01,directed
66,14,6.930630e-01,directed
66,17,6.711015e-01,directed
66,20,1.131949e+00,directed
66,23,7.868371e-01,directed
66,26,7.209187e-01,directed
66,27,8.157231e-01,directed
66,29,7.089437e-01,directed
66,30,9.899970e-01,directed
66,32,6.967254e-01,directed
66,33,7.699511e-01,directed
66,38,9.408659e-01,directed
66,46,8.102421e-01,directed
66,47,7.248450e-01,directed
66,50,7.590594e-01,directed
66,53,8.604594e-01,directed
66,54,9.006517e-01,directed
66,61,9.283208e-01,directed
66,63,9.327556e-01,directed
